mouse,op,rev,block,hit,p.trials,cr,n.trials,exclude
2136,0,no,1,10,10,0,10,FALSE
2136,0,no,2,1,1,0,1,FALSE
2136,0,no,3,5,5,2,5,FALSE
2136,0,no,4,3,4,2,2,FALSE
2136,0,no,5,10,10,5,10,FALSE
2136,0,no,6,10,10,9,10,FALSE
2136,1,no,1,10,10,7,10,FALSE
2136,1,yes,1,1,5,4,4,FALSE
2136,1,yes,2,2,6,2,2,FALSE
2136,1,yes,3,2,10,5,9,FALSE
2136,1,yes,4,7,10,1,10,FALSE
2136,1,yes,5,6,10,0,10,FALSE
2136,1,yes,6,10,10,0,10,FALSE
2136,1,yes,7,10,10,2,10,FALSE
2136,1,yes,8,10,10,4,10,FALSE
2136,1,yes,9,9,10,8,10,FALSE
2136,2,no,1,10,10,2,10,FALSE
2136,2,no,2,10,10,7,10,FALSE
2136,2,yes,1,9,10,0,10,FALSE
2136,2,yes,2,10,10,0,10,FALSE
2136,2,yes,3,10,10,0,10,FALSE
2136,2,yes,4,10,10,0,10,FALSE
2136,2,yes,5,10,10,1,10,FALSE
2136,2,yes,6,10,10,5,10,FALSE
2136,2,yes,7,10,10,0,10,FALSE
2136,2,yes,8,10,10,5,10,FALSE
2136,2,yes,9,10,10,9,10,FALSE
2136,3,no,1,10,10,5,10,FALSE
2136,3,no,2,10,10,10,10,FALSE
2136,3,yes,1,7,9,0,10,FALSE
2136,3,yes,2,10,10,3,10,FALSE
2136,3,yes,3,10,10,7,10,FALSE
2136,4,no,1,10,10,4,10,FALSE
2136,4,no,2,10,10,9,10,FALSE
2136,4,yes,1,9,9,0,10,FALSE
2136,4,yes,2,10,10,0,10,FALSE
2136,4,yes,3,10,10,0,10,FALSE
2136,4,yes,4,10,10,1,10,FALSE
2136,4,yes,5,10,10,6,10,FALSE
2136,4,yes,6,10,10,7,10,FALSE
2136,5,no,1,10,10,3,10,FALSE
2136,5,no,2,10,10,7,10,FALSE
2136,5,yes,1,0,8,7,8,FALSE
2136,5,yes,2,9,9,3,10,FALSE
2136,5,yes,3,10,10,10,10,FALSE
2136,6,no,1,10,10,4,10,FALSE
2136,6,no,2,10,10,8,10,FALSE
2136,6,yes,1,9,9,7,10,FALSE
2136,7,no,1,10,10,2,10,FALSE
2136,7,no,2,10,10,9,10,FALSE
2136,7,yes,1,9,9,8,10,FALSE
2136,8,no,1,10,10,6,10,FALSE
2136,8,no,2,10,10,8,10,FALSE
2136,8,yes,1,9,9,7,10,FALSE
2136,9,no,1,10,10,8,10,FALSE
2136,9,yes,1,9,9,4,10,FALSE
2136,9,yes,2,10,10,9,10,FALSE
2136,10,no,1,10,10,5,10,FALSE
2136,10,no,2,10,10,8,10,FALSE
2136,10,yes,1,9,9,8,10,FALSE
2136,11,no,1,10,10,7,10,FALSE
2136,11,yes,1,6,9,5,10,FALSE
2136,11,yes,2,7,10,8,10,FALSE
2136,11,yes,3,10,10,9,10,FALSE
2136,12,no,1,10,10,8,10,FALSE
2136,12,yes,1,8,10,7,10,FALSE
2136,12,yes,2,10,10,8,10,FALSE
2136,13,no,1,10,10,8,10,FALSE
2136,13,yes,1,6,9,8,10,FALSE
2136,13,yes,2,10,10,9,10,FALSE
2136,14,no,1,10,10,5,10,FALSE
2136,14,no,2,10,10,7,10,FALSE
2136,14,yes,1,10,10,8,10,FALSE
2136,15,no,1,4,10,4,10,FALSE
2136,15,no,2,3,10,7,10,FALSE
2136,15,no,3,9,10,6,10,FALSE
2136,15,no,4,8,10,9,10,FALSE
2136,15,yes,1,1,9,5,10,FALSE
2136,15,yes,2,0,10,9,10,FALSE
2136,15,yes,3,0,1,2,2,FALSE
2136,15,yes,4,0,4,2,2,FALSE
2136,15,yes,5,3,9,5,10,FALSE
2136,15,yes,6,8,10,5,10,FALSE
2136,15,yes,7,9,10,6,10,FALSE
2136,15,yes,8,9,10,7,10,FALSE
2136,15,yes,9,10,10,9,10,FALSE
2136,16,no,1,5,10,6,10,FALSE
2136,16,no,2,10,10,6,10,FALSE
2136,16,no,3,10,10,9,10,FALSE
2136,16,yes,1,9,9,1,10,FALSE
2136,16,yes,2,10,10,10,10,FALSE
2136,17,no,1,10,10,2,10,FALSE
2136,17,no,2,10,10,9,10,FALSE
2136,17,yes,1,8,9,1,10,FALSE
2136,17,yes,2,10,10,5,10,FALSE
2136,17,yes,3,10,10,6,10,FALSE
2136,17,yes,4,10,10,10,10,FALSE
2136,18,no,1,10,10,4,10,FALSE
2136,18,no,2,10,10,7,10,FALSE
2136,18,yes,1,9,9,7,10,FALSE
