mouse,op,rev,block,hit,p.trials,cr,n.trials,exclude
2162,0,no,1,10,10,1,10,FALSE
2162,0,no,2,10,10,7,10,FALSE
2162,1,no,1,10,10,0,10,FALSE
2162,1,no,2,10,10,4,10,FALSE
2162,1,no,3,10,10,9,10,FALSE
2162,1,yes,1,2,9,0,10,TRUE
2162,1,yes,2,0,10,0,10,TRUE
2162,1,yes,3,0,10,0,10,TRUE
2162,1,yes,4,0,7,0,7,TRUE
2162,2,no,1,10,10,0,10,FALSE
2162,2,no,2,10,10,6,10,FALSE
2162,2,no,3,10,10,10,10,FALSE
2162,2,yes,1,2,9,0,10,FALSE
2162,2,yes,2,9,10,0,10,FALSE
2162,2,yes,3,9,10,0,10,FALSE
2162,2,yes,4,10,10,5,10,FALSE
2162,2,yes,5,10,10,9,10,FALSE
2162,3,no,1,10,10,0,10,FALSE
2162,3,no,2,10,10,3,10,FALSE
2162,3,no,3,10,10,9,10,FALSE
2162,3,yes,1,9,9,1,10,FALSE
2162,3,yes,2,10,10,8,10,FALSE
2162,4,no,1,10,10,5,10,FALSE
2162,4,no,2,10,10,6,10,FALSE
2162,4,no,3,10,10,7,10,FALSE
2162,4,yes,1,9,9,1,10,FALSE
2162,4,yes,2,10,10,9,10,FALSE
2162,5,no,1,10,10,0,10,FALSE
2162,5,no,2,10,10,7,10,FALSE
2162,5,yes,1,9,9,5,10,FALSE
2162,5,yes,2,10,10,7,10,FALSE
2162,6,no,1,10,10,2,10,FALSE
2162,6,no,2,10,10,9,10,FALSE
2162,6,yes,1,9,9,8,10,FALSE
2162,7,no,1,10,10,8,10,FALSE
2162,7,yes,1,9,9,6,10,FALSE
2162,7,yes,2,10,10,10,10,FALSE
2162,8,no,1,10,10,7,10,FALSE
2162,8,yes,1,9,9,7,10,FALSE
2162,9,no,1,10,10,8,10,FALSE
2162,9,yes,1,8,9,5,10,FALSE
2162,9,yes,2,10,10,8,10,FALSE
2162,10,no,1,10,10,7,10,FALSE
2162,10,yes,1,9,9,7,10,FALSE
2162,11,no,1,10,10,5,10,FALSE
2162,11,no,2,10,10,9,10,FALSE
2162,11,yes,1,9,9,9,10,FALSE
2162,12,no,1,9,10,6,10,FALSE
2162,12,no,2,10,10,10,10,FALSE
2162,12,yes,1,9,9,8,10,FALSE
2162,13,no,1,10,10,9,10,FALSE
2162,13,yes,1,9,9,7,10,FALSE
2162,14,no,1,10,10,5,10,FALSE
2162,14,no,2,10,10,9,10,FALSE
2162,14,yes,1,9,9,8,10,FALSE
2162,15,no,1,10,10,5,10,FALSE
2162,15,no,2,10,10,8,10,FALSE
2162,15,yes,1,9,9,9,10,FALSE
2162,16,no,1,10,10,10,10,FALSE
2162,16,yes,1,9,9,9,10,FALSE
2162,17,no,1,10,10,8,10,FALSE
2162,17,yes,1,9,9,7,10,FALSE
2162,18,no,1,10,10,7,10,FALSE
2162,18,yes,1,9,9,8,10,FALSE
2162,19,no,1,2,10,6,10,TRUE
2162,19,no,2,0,10,8,10,TRUE
2162,19,no,3,0,10,8,10,TRUE
2162,19,no,4,2,10,7,10,TRUE
2162,19,no,5,0,10,9,10,TRUE
2162,19,no,6,2,10,4,10,TRUE
2162,19,no,7,0,6,2,3,TRUE
2162,19,yes,1,1,9,4,10,TRUE
2162,19,yes,2,1,10,8,10,TRUE
2162,19,yes,3,0,9,7,7,TRUE
