mouse,op,rev,block,hit,p.trials,cr,n.trials,exclude
2183,6,yes,1,2,9,5,10,FALSE
2183,6,yes,2,0,8,6,8,FALSE
2183,6,yes,3,9,9,2,10,FALSE
2183,6,yes,4,10,10,8,10,FALSE
2183,7,no,1,10,10,1,10,FALSE
2183,7,no,2,10,10,9,10,FALSE
2183,7,yes,1,9,9,3,10,FALSE
2183,7,yes,2,10,10,5,10,FALSE
2183,7,yes,3,10,10,9,10,FALSE
2183,8,no,1,5,10,8,10,FALSE
2183,8,no,2,0,10,10,10,FALSE
2183,8,no,3,0,3,1,1,FALSE
2183,8,no,4,3,5,3,5,FALSE
2183,8,no,5,7,10,8,10,FALSE
2183,8,no,6,1,5,5,5,FALSE
2183,8,no,7,10,10,8,10,FALSE
2183,8,yes,1,4,9,3,10,FALSE
2183,8,yes,2,0,10,9,10,FALSE
2183,8,yes,3,0,1,0,0,FALSE
2183,8,yes,4,0,9,8,10,FALSE
2183,8,yes,5,2,9,4,10,FALSE
2183,8,yes,6,2,10,7,10,FALSE
2183,8,yes,7,1,5,6,6,FALSE
2183,8,yes,8,8,9,0,10,FALSE
2183,8,yes,9,9,10,6,10,FALSE
2183,8,yes,10,10,10,10,10,FALSE
2183,9,no,1,10,10,5,10,FALSE
2183,9,no,2,7,10,9,10,FALSE
2183,9,no,3,0,5,5,5,FALSE
2183,9,no,4,10,10,6,10,FALSE
2183,9,no,5,10,10,8,10,FALSE
2183,9,yes,1,9,9,3,10,FALSE
2183,9,yes,2,9,10,10,10,FALSE
2183,10,no,1,10,10,1,10,FALSE
2183,10,no,2,10,10,9,10,FALSE
2183,10,yes,1,9,9,0,10,FALSE
2183,10,yes,2,10,10,2,10,FALSE
2183,10,yes,3,10,10,9,10,FALSE
2183,11,no,1,10,10,6,10,FALSE
2183,11,no,2,10,10,9,10,FALSE
2183,11,yes,1,9,9,1,10,FALSE
2183,11,yes,2,10,10,4,10,FALSE
2183,11,yes,3,10,10,9,10,FALSE
2183,12,no,1,10,10,4,10,FALSE
2183,12,no,2,10,10,9,10,FALSE
2183,12,yes,1,9,9,1,10,FALSE
2183,12,yes,2,10,10,8,10,FALSE
2183,13,no,1,10,10,3,10,FALSE
2183,13,no,2,10,10,7,10,FALSE
2183,13,yes,1,9,9,4,10,FALSE
2183,13,yes,2,10,10,9,10,FALSE
2183,14,no,1,10,10,7,10,FALSE
2183,14,yes,1,9,9,8,10,FALSE
2183,15,no,1,10,10,8,10,FALSE
2183,15,yes,1,7,9,5,10,FALSE
2183,15,yes,2,0,7,6,6,FALSE
2183,15,yes,3,9,9,6,10,FALSE
2183,15,yes,4,9,10,7,10,FALSE
2183,15,yes,5,1,8,7,7,FALSE
2183,15,yes,6,9,9,5,10,FALSE
2183,15,yes,7,10,10,10,10,FALSE
2183,16,no,1,7,10,3,10,FALSE
2183,16,no,2,10,10,9,10,FALSE
2183,16,yes,1,9,9,2,10,FALSE
2183,16,yes,2,10,10,9,10,FALSE
2183,17,no,1,10,10,4,10,FALSE
2183,17,no,2,10,10,10,10,FALSE
2183,17,yes,1,9,9,0,10,FALSE
2183,17,yes,2,10,10,6,10,FALSE
2183,17,yes,3,10,10,8,10,FALSE
2183,18,no,1,10,10,6,10,FALSE
2183,18,no,2,10,10,8,10,FALSE
2183,18,yes,1,9,9,6,10,FALSE
2183,18,yes,2,8,10,10,10,FALSE
2183,retest,no,1,7,10,2,10,FALSE
2183,retest,no,2,10,10,0,10,FALSE
2183,retest,no,3,10,10,3,10,FALSE
2183,retest,no,4,10,10,7,10,FALSE
