mouse,op,rev,block,hit,p.trials,cr,n.trials,exclude
2026,0,no,1,10,10,2,10,FALSE
2026,0,no,2,10,10,4,10,FALSE
2026,0,no,3,10,10,9,10,FALSE
2026,1,no,1,10,10,9,10,FALSE
2026,1,yes,1,1,9,1,10,FALSE
2026,1,yes,2,0,10,1,10,FALSE
2026,1,yes,3,0,2,0,0,FALSE
2026,1,yes,4,1,9,4,10,FALSE
2026,1,yes,5,0,9,8,8,FALSE
2026,1,yes,6,2,9,4,10,FALSE
2026,1,yes,7,4,10,2,10,FALSE
2026,1,yes,8,8,10,1,10,FALSE
2026,1,yes,9,10,10,0,10,FALSE
2026,1,yes,10,10,10,1,10,FALSE
2026,1,yes,11,10,10,4,10,FALSE
2026,1,yes,12,10,10,9,10,FALSE
2026,2,no,1,10,10,8,10,FALSE
2026,2,yes,1,1,9,0,10,FALSE
2026,2,yes,2,0,10,8,10,FALSE
2026,2,yes,3,0,10,7,10,FALSE
2026,2,yes,4,0,10,4,10,FALSE
2026,2,yes,5,0,10,2,10,FALSE
2026,2,yes,6,0,5,2,4,FALSE
2026,2,yes,7,2,9,6,10,FALSE
2026,2,yes,8,2,10,8,10,FALSE
2026,2,yes,9,0,10,7,10,FALSE
2026,2,yes,10,0,10,10,10,FALSE
2026,2,yes,11,1,10,9,10,FALSE
2026,2,yes,12,1,8,7,8,FALSE
2026,2,yes,13,8,9,0,10,FALSE
2026,2,yes,14,10,10,1,10,FALSE
2026,2,yes,15,10,10,8,10,FALSE
2026,3,no,1,10,10,0,10,FALSE
2026,3,no,2,10,10,10,10,FALSE
2026,3,yes,1,1,9,0,10,FALSE
2026,3,yes,2,0,10,7,10,FALSE
2026,3,yes,3,3,10,5,10,FALSE
2026,3,yes,4,10,10,6,10,FALSE
2026,3,yes,5,10,10,7,10,FALSE
2026,4,no,1,10,10,4,10,FALSE
2026,4,no,2,10,10,7,10,FALSE
2026,4,yes,1,7,9,2,10,FALSE
2026,4,yes,2,10,10,6,10,FALSE
2026,4,yes,3,10,10,5,10,FALSE
2026,4,yes,4,10,10,7,10,FALSE
2026,5,no,1,10,10,4,10,FALSE
2026,5,no,2,10,10,7,10,FALSE
2026,5,yes,1,9,9,2,10,FALSE
2026,5,yes,2,10,10,6,10,FALSE
2026,5,yes,3,10,10,10,10,FALSE
2026,6,no,1,10,10,6,10,FALSE
2026,6,no,2,10,10,9,10,FALSE
2026,6,yes,1,9,9,5,10,FALSE
2026,6,yes,2,8,10,5,10,FALSE
2026,6,yes,3,10,10,10,10,FALSE
2026,7,no,1,10,10,4,10,FALSE
2026,7,no,2,10,10,8,10,FALSE
2026,7,yes,1,9,9,8,10,FALSE
2026,8,no,1,10,10,8,10,FALSE
2026,8,yes,1,3,9,8,10,FALSE
2026,8,yes,2,10,10,9,10,FALSE
2026,9,no,1,9,10,9,10,FALSE
2026,9,yes,1,9,9,7,10,FALSE
2026,10,no,1,10,10,8,10,FALSE
2026,10,yes,1,9,9,5,10,FALSE
2026,10,yes,2,10,10,9,10,FALSE
2026,11,no,1,10,10,1,10,FALSE
2026,11,no,2,10,10,9,10,FALSE
2026,11,yes,1,9,9,4,10,FALSE
2026,11,yes,1,10,10,9,10,FALSE
2026,12,no,1,10,10,5,10,FALSE
2026,12,no,2,10,10,9,10,FALSE
2026,12,yes,1,9,9,2,10,FALSE
2026,12,yes,2,10,10,8,10,FALSE
2026,13,no,1,10,10,6,10,FALSE
2026,13,no,2,10,10,8,10,FALSE
2026,13,yes,1,9,9,3,10,FALSE
2026,13,yes,2,10,10,8,10,FALSE
2026,14,no,1,10,10,6,10,FALSE
2026,14,no,2,10,10,9,10,FALSE
2026,14,yes,1,10,10,4,10,FALSE
2026,14,yes,2,10,10,10,10,FALSE
2026,15,no,1,10,10,6,10,FALSE
2026,15,no,2,10,10,7,10,FALSE
2026,15,yes,1,9,9,2,10,FALSE
2026,15,yes,2,10,10,9,10,FALSE
2026,16,no,1,10,10,1,10,FALSE
2026,16,no,2,10,10,10,10,FALSE
2026,16,yes,1,9,9,0,10,FALSE
2026,16,yes,2,10,10,8,10,FALSE
2026,17,no,1,9,10,6,10,FALSE
2026,17,no,2,10,10,7,10,FALSE
2026,17,yes,1,10,10,0,10,FALSE
2026,17,yes,2,10,10,3,10,FALSE
2026,17,yes,3,9,10,3,10,FALSE
2026,17,yes,4,10,10,7,10,FALSE
2026,18,no,1,10,10,5,10,FALSE
2026,18,no,2,10,10,9,10,FALSE
2026,18,yes,1,9,9,6,10,FALSE
2026,18,yes,2,10,10,9,10,FALSE
2026,retest,no,1,10,10,3,10,FALSE
2026,retest,no,2,10,10,9,10,FALSE
